fecha,municipio,promedio_pm25,promedio_pm10,promedio_o3,promedio_no2,ica_promedio_pm25,casos_sari_inusitada,casos_misc_pediatrico,casos_totales_respiratorios,pm25_media_movil_7d,pm25_media_movil_30d,categoria_ica_pm25,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_4,pm25_lag_5,pm25_lag_6,pm25_lag_7,poblacion_estimada,tasa_sari_por_100k,tasa_total_por_100k
2025-04-06,BARBOSA,15.2,26.51,18.96,8.48,56.4,0,0,0,19.94,19.84,Regular / Aceptable,16.7,20.9,23.93,21.7,19.27,21.87,12.87,55000,0.0,0.0
2025-04-07,BARBOSA,24.61,39.33,13.27,12.77,75.2,0,0,0,20.33,20.09,Regular / Aceptable,15.2,16.7,20.9,23.93,21.7,19.27,21.87,55000,0.0,0.0
2025-04-08,BARBOSA,23.53,50.46,17.58,13.49,73.1,0,0,0,20.94,20.28,Regular / Aceptable,24.61,15.2,16.7,20.9,23.93,21.7,19.27,55000,0.0,0.0
2025-04-09,BARBOSA,24.22,42.0,19.08,13.53,74.4,0,0,0,21.3,20.26,Regular / Aceptable,23.53,24.61,15.2,16.7,20.9,23.93,21.7,55000,0.0,0.0
2025-04-10,BARBOSA,22.02,46.41,13.91,9.78,70.0,0,0,0,21.03,20.22,Regular / Aceptable,24.22,23.53,24.61,15.2,16.7,20.9,23.93,55000,0.0,0.0
2025-04-11,BARBOSA,24.7,56.8,17.52,16.45,75.4,0,0,0,21.57,20.34,Regular / Aceptable,22.02,24.22,23.53,24.61,15.2,16.7,20.9,55000,0.0,0.0
2025-04-12,BARBOSA,17.55,38.8,16.12,11.17,61.1,0,0,0,21.69,20.16,Regular / Aceptable,24.7,22.02,24.22,23.53,24.61,15.2,16.7,55000,0.0,0.0
2025-04-13,BARBOSA,17.0,28.91,15.68,7.78,60.0,0,0,0,21.95,20.03,Regular / Aceptable,17.55,24.7,22.02,24.22,23.53,24.61,15.2,55000,0.0,0.0
2025-04-14,BARBOSA,23.15,44.23,21.33,10.48,72.3,0,0,0,21.74,20.26,Regular / Aceptable,17.0,17.55,24.7,22.02,24.22,23.53,24.61,55000,0.0,0.0
2025-04-15,BARBOSA,25.82,45.46,17.64,11.93,77.6,0,0,0,22.07,20.69,Regular / Aceptable,23.15,17.0,17.55,24.7,22.02,24.22,23.53,55000,0.0,0.0
2025-04-16,BARBOSA,28.37,48.47,19.95,14.98,82.7,0,0,0,22.66,20.92,Regular / Aceptable,25.82,23.15,17.0,17.55,24.7,22.02,24.22,55000,0.0,0.0
2025-04-17,BARBOSA,22.57,46.57,14.04,13.44,71.1,0,0,0,22.74,20.93,Regular / Aceptable,28.37,25.82,23.15,17.0,17.55,24.7,22.02,55000,0.0,0.0
2025-04-18,BARBOSA,24.36,54.76,18.77,11.05,74.7,0,0,0,22.69,21.0,Regular / Aceptable,22.57,28.37,25.82,23.15,17.0,17.55,24.7,55000,0.0,0.0
2025-04-19,BARBOSA,16.75,26.63,12.92,12.63,59.5,0,0,0,22.57,20.8,Regular / Aceptable,24.36,22.57,28.37,25.82,23.15,17.0,17.55,55000,0.0,0.0
2025-04-20,BARBOSA,17.52,36.27,8.08,9.23,61.0,0,0,0,22.65,20.77,Regular / Aceptable,16.75,24.36,22.57,28.37,25.82,23.15,17.0,55000,0.0,0.0
2025-04-21,BARBOSA,22.02,48.68,20.37,16.03,70.0,0,0,0,22.49,20.99,Regular / Aceptable,17.52,16.75,24.36,22.57,28.37,25.82,23.15,55000,0.0,0.0
2025-04-22,BARBOSA,24.04,40.73,27.88,17.24,74.1,0,0,0,22.23,21.24,Regular / Aceptable,22.02,17.52,16.75,24.36,22.57,28.37,25.82,55000,0.0,0.0
2025-04-23,BARBOSA,24.5,49.76,14.72,12.91,75.0,0,0,0,21.68,21.3,Regular / Aceptable,24.04,22.02,17.52,16.75,24.36,22.57,28.37,55000,0.0,0.0
2025-04-24,BARBOSA,21.47,48.42,10.74,13.05,68.9,0,0,0,21.52,21.23,Regular / Aceptable,24.5,24.04,22.02,17.52,16.75,24.36,22.57,55000,0.0,0.0
2025-04-25,BARBOSA,19.96,42.45,22.19,15.46,65.9,0,0,0,20.89,21.07,Regular / Aceptable,21.47,24.5,24.04,22.02,17.52,16.75,24.36,55000,0.0,0.0
2025-04-26,BARBOSA,11.97,23.91,17.63,11.78,49.9,0,0,0,20.21,20.87,Buena,19.96,21.47,24.5,24.04,22.02,17.52,16.75,55000,0.0,0.0
2025-04-27,BARBOSA,18.23,36.14,20.64,11.27,62.5,0,0,0,20.31,20.76,Regular / Aceptable,11.97,19.96,21.47,24.5,24.04,22.02,17.52,55000,0.0,0.0
2025-04-28,BARBOSA,19.33,33.9,24.46,17.51,64.7,0,0,0,19.93,20.87,Regular / Aceptable,18.23,11.97,19.96,21.47,24.5,24.04,22.02,55000,0.0,0.0
2025-04-29,BARBOSA,22.41,42.02,21.44,13.59,70.8,0,0,0,19.7,21.19,Regular / Aceptable,19.33,18.23,11.97,19.96,21.47,24.5,24.04,55000,0.0,0.0
2025-04-30,BARBOSA,25.85,55.55,20.49,13.11,77.7,0,0,0,19.89,21.32,Regular / Aceptable,22.41,19.33,18.23,11.97,19.96,21.47,24.5,55000,0.0,0.0
2025-05-01,BARBOSA,16.23,35.17,19.51,14.05,58.5,0,0,0,19.14,21.22,Regular / Aceptable,25.85,22.41,19.33,18.23,11.97,19.96,21.47,55000,0.0,0.0
2025-05-02,BARBOSA,19.19,35.63,12.39,13.45,64.4,0,0,0,19.03,21.14,Regular / Aceptable,16.23,25.85,22.41,19.33,18.23,11.97,19.96,55000,0.0,0.0
2025-05-03,BARBOSA,12.59,21.76,20.05,11.91,51.2,0,0,0,19.12,20.76,Regular / Aceptable,19.19,16.23,25.85,22.41,19.33,18.23,11.97,55000,0.0,0.0
2025-05-04,BARBOSA,13.61,21.35,12.11,10.09,53.2,0,0,0,18.46,20.52,Regular / Aceptable,12.59,19.19,16.23,25.85,22.41,19.33,18.23,55000,0.0,0.0
2025-05-05,BARBOSA,17.53,27.61,18.02,12.88,61.1,0,0,0,18.2,20.54,Regular / Aceptable,13.61,12.59,19.19,16.23,25.85,22.41,19.33,55000,0.0,0.0
2025-05-06,BARBOSA,14.99,26.92,17.55,14.19,56.0,0,0,0,17.14,20.54,Regular / Aceptable,17.53,13.61,12.59,19.19,16.23,25.85,22.41,55000,0.0,0.0
2025-05-07,BARBOSA,15.58,35.46,22.37,13.92,57.2,0,0,0,15.67,20.24,Regular / Aceptable,14.99,17.53,13.61,12.59,19.19,16.23,25.85,55000,0.0,0.0
2025-05-08,BARBOSA,18.65,36.63,25.14,14.07,63.3,0,0,0,16.02,20.07,Regular / Aceptable,15.58,14.99,17.53,13.61,12.59,19.19,16.23,55000,0.0,0.0
2025-05-09,BARBOSA,18.57,32.48,21.78,12.44,63.1,0,0,0,15.93,19.88,Regular / Aceptable,18.65,15.58,14.99,17.53,13.61,12.59,19.19,55000,0.0,0.0
2025-05-10,BARBOSA,14.97,27.95,16.16,11.21,55.9,0,0,0,16.27,19.65,Regular / Aceptable,18.57,18.65,15.58,14.99,17.53,13.61,12.59,55000,0.0,0.0
2025-05-11,BARBOSA,9.65,21.68,13.9,7.32,40.2,0,0,0,15.71,19.15,Buena,14.97,18.57,18.65,15.58,14.99,17.53,13.61,55000,0.0,0.0
2025-05-12,BARBOSA,16.61,32.27,16.74,12.41,59.2,0,0,0,15.57,19.12,Regular / Aceptable,9.65,14.97,18.57,18.65,15.58,14.99,17.53,55000,0.0,0.0
2025-05-13,BARBOSA,14.88,29.95,17.2,13.35,55.8,0,0,0,15.56,19.05,Regular / Aceptable,16.61,9.65,14.97,18.57,18.65,15.58,14.99,55000,0.0,0.0
2025-05-14,BARBOSA,17.46,30.66,13.17,13.11,60.9,0,0,0,15.83,18.86,Regular / Aceptable,14.88,16.61,9.65,14.97,18.57,18.65,15.58,55000,0.0,0.0
2025-05-15,BARBOSA,16.73,31.17,19.5,13.29,59.5,0,0,0,15.55,18.55,Regular / Aceptable,17.46,14.88,16.61,9.65,14.97,18.57,18.65,55000,0.0,0.0
2025-05-16,BARBOSA,17.93,29.38,17.24,14.33,61.9,0,0,0,15.46,18.2,Regular / Aceptable,16.73,17.46,14.88,16.61,9.65,14.97,18.57,55000,0.0,0.0
2025-05-17,BARBOSA,11.57,23.24,16.69,8.9,48.2,0,0,0,14.98,17.84,Buena,17.93,16.73,17.46,14.88,16.61,9.65,14.97,55000,0.0,0.0
2025-05-18,BARBOSA,12.11,20.98,20.12,9.81,50.2,0,0,0,15.33,17.43,Regular / Aceptable,11.57,17.93,16.73,17.46,14.88,16.61,9.65,55000,0.0,0.0
2025-05-19,BARBOSA,17.56,35.04,20.43,14.63,61.1,0,0,0,15.46,17.46,Regular / Aceptable,12.11,11.57,17.93,16.73,17.46,14.88,16.61,55000,0.0,0.0
2025-05-20,BARBOSA,17.4,35.2,15.27,12.98,60.8,0,0,0,15.82,17.45,Regular / Aceptable,17.56,12.11,11.57,17.93,16.73,17.46,14.88,55000,0.0,0.0
2025-05-21,BARBOSA,13.79,25.65,21.83,13.17,53.6,0,0,0,15.3,17.18,Regular / Aceptable,17.4,17.56,12.11,11.57,17.93,16.73,17.46,55000,0.0,0.0
2025-05-22,BARBOSA,14.24,28.69,10.54,11.09,54.5,0,0,0,14.94,16.85,Regular / Aceptable,13.79,17.4,17.56,12.11,11.57,17.93,16.73,55000,0.0,0.0
2025-05-23,BARBOSA,18.71,37.27,7.45,13.0,63.4,0,0,0,15.05,16.66,Regular / Aceptable,14.24,13.79,17.4,17.56,12.11,11.57,17.93,55000,0.0,0.0
2025-05-24,BARBOSA,12.52,24.87,23.34,10.07,51.0,0,0,0,15.19,16.36,Regular / Aceptable,18.71,14.24,13.79,17.4,17.56,12.11,11.57,55000,0.0,0.0
2025-05-25,BARBOSA,13.24,28.51,16.6,8.97,52.5,0,0,0,15.35,16.14,Regular / Aceptable,12.52,18.71,14.24,13.79,17.4,17.56,12.11,55000,0.0,0.0
2025-05-26,BARBOSA,18.1,27.4,17.48,13.25,62.2,0,0,0,15.43,16.34,Regular / Aceptable,13.24,12.52,18.71,14.24,13.79,17.4,17.56,55000,0.0,0.0
2025-05-27,BARBOSA,16.57,27.55,20.1,12.81,59.1,0,0,0,15.31,16.29,Regular / Aceptable,18.1,13.24,12.52,18.71,14.24,13.79,17.4,55000,0.0,0.0
2025-05-28,BARBOSA,18.0,40.21,22.64,13.95,62.0,0,0,0,15.91,16.24,Regular / Aceptable,16.57,18.1,13.24,12.52,18.71,14.24,13.79,55000,0.0,0.0
2025-05-29,BARBOSA,18.78,34.77,20.69,14.62,63.6,0,0,0,16.56,16.12,Regular / Aceptable,18.0,16.57,18.1,13.24,12.52,18.71,14.24,55000,0.0,0.0
2025-05-30,BARBOSA,14.55,25.95,19.97,18.53,55.1,0,0,0,15.97,15.74,Regular / Aceptable,18.78,18.0,16.57,18.1,13.24,12.52,18.71,55000,0.0,0.0
2025-05-31,BARBOSA,12.53,22.7,22.01,9.96,51.1,0,0,0,15.97,15.62,Regular / Aceptable,14.55,18.78,18.0,16.57,18.1,13.24,12.52,55000,0.0,0.0
2025-06-01,BARBOSA,8.35,16.71,17.41,12.74,34.8,0,0,0,15.27,15.26,Buena,12.53,14.55,18.78,18.0,16.57,18.1,13.24,55000,0.0,0.0
2025-06-02,BARBOSA,12.41,25.13,22.38,7.82,50.8,0,0,0,14.46,15.25,Regular / Aceptable,8.35,12.53,14.55,18.78,18.0,16.57,18.1,55000,0.0,0.0
2025-06-03,BARBOSA,11.38,22.51,23.24,13.81,47.4,0,0,0,13.71,15.18,Buena,12.41,8.35,12.53,14.55,18.78,18.0,16.57,55000,0.0,0.0
2025-06-04,BARBOSA,14.82,28.61,20.96,12.86,55.6,0,0,0,13.26,15.09,Regular / Aceptable,11.38,12.41,8.35,12.53,14.55,18.78,18.0,55000,0.0,0.0
2025-06-05,BARBOSA,13.5,23.09,19.19,12.87,53.0,0,0,0,12.51,15.04,Regular / Aceptable,14.82,11.38,12.41,8.35,12.53,14.55,18.78,55000,0.0,0.0
2025-06-06,BARBOSA,13.22,25.97,24.74,11.11,52.4,0,0,0,12.32,14.96,Regular / Aceptable,13.5,14.82,11.38,12.41,8.35,12.53,14.55,55000,0.0,0.0
2025-06-07,BARBOSA,10.37,23.07,14.73,8.44,43.2,0,0,0,12.01,14.68,Buena,13.22,13.5,14.82,11.38,12.41,8.35,12.53,55000,0.0,0.0
2025-06-08,BARBOSA,9.45,19.49,14.5,9.23,39.4,0,0,0,12.16,14.38,Buena,10.37,13.22,13.5,14.82,11.38,12.41,8.35,55000,0.0,0.0
2025-06-09,BARBOSA,12.71,18.16,15.23,11.61,51.4,0,0,0,12.21,14.3,Regular / Aceptable,9.45,10.37,13.22,13.5,14.82,11.38,12.41,55000,0.0,0.0
2025-06-10,BARBOSA,12.73,22.93,13.11,13.38,51.5,0,0,0,12.4,14.41,Regular / Aceptable,12.71,9.45,10.37,13.22,13.5,14.82,11.38,55000,0.0,0.0
2025-06-11,BARBOSA,15.55,30.7,22.02,10.5,57.1,0,0,0,12.5,14.37,Regular / Aceptable,12.73,12.71,9.45,10.37,13.22,13.5,14.82,55000,0.0,0.0
2025-06-12,BARBOSA,13.94,32.16,18.34,11.96,53.9,0,0,0,12.57,14.34,Regular / Aceptable,15.55,12.73,12.71,9.45,10.37,13.22,13.5,55000,0.0,0.0
2025-06-13,BARBOSA,12.46,20.84,17.11,13.22,50.9,0,0,0,12.46,14.17,Regular / Aceptable,13.94,15.55,12.73,12.71,9.45,10.37,13.22,55000,0.0,0.0
2025-06-14,BARBOSA,12.4,20.96,11.57,8.58,50.8,0,0,0,12.75,14.03,Regular / Aceptable,12.46,13.94,15.55,12.73,12.71,9.45,10.37,55000,0.0,0.0
2025-06-15,BARBOSA,8.77,17.72,12.26,12.96,36.5,0,0,0,12.65,13.72,Buena,12.4,12.46,13.94,15.55,12.73,12.71,9.45,55000,0.0,0.0
2025-06-16,BARBOSA,10.58,23.18,13.28,18.67,44.1,0,0,0,12.35,13.69,Buena,8.77,12.4,12.46,13.94,15.55,12.73,12.71,55000,0.0,0.0
2025-06-17,BARBOSA,13.06,28.82,14.19,10.64,52.1,0,0,0,12.39,13.72,Regular / Aceptable,10.58,8.77,12.4,12.46,13.94,15.55,12.73,55000,0.0,0.0
2025-06-18,BARBOSA,14.48,31.19,27.02,14.41,55.0,0,0,0,12.24,13.62,Regular / Aceptable,13.06,10.58,8.77,12.4,12.46,13.94,15.55,55000,0.0,0.0
2025-06-19,BARBOSA,14.43,27.08,19.57,11.47,54.9,0,0,0,12.31,13.52,Regular / Aceptable,14.48,13.06,10.58,8.77,12.4,12.46,13.94,55000,0.0,0.0
2025-06-20,BARBOSA,15.56,27.37,16.24,11.5,57.1,0,0,0,12.75,13.58,Regular / Aceptable,14.43,14.48,13.06,10.58,8.77,12.4,12.46,55000,0.0,0.0
2025-06-21,BARBOSA,9.68,16.02,14.7,11.0,40.3,0,0,0,12.37,13.43,Buena,15.56,14.43,14.48,13.06,10.58,8.77,12.4,55000,0.0,0.0
2025-06-22,BARBOSA,11.97,27.91,23.07,9.41,49.9,0,0,0,12.82,13.2,Buena,9.68,15.56,14.43,14.48,13.06,10.58,8.77,55000,0.0,0.0
2025-06-23,BARBOSA,13.26,19.53,22.76,15.73,52.5,0,0,0,13.21,13.23,Regular / Aceptable,11.97,9.68,15.56,14.43,14.48,13.06,10.58,55000,0.0,0.0
2025-06-24,BARBOSA,13.67,30.12,17.39,11.28,53.3,0,0,0,13.29,13.24,Regular / Aceptable,13.26,11.97,9.68,15.56,14.43,14.48,13.06,55000,0.0,0.0
2025-06-25,BARBOSA,13.44,26.28,11.16,11.58,52.9,0,0,0,13.14,13.09,Regular / Aceptable,13.67,13.26,11.97,9.68,15.56,14.43,14.48,55000,0.0,0.0
2025-06-26,BARBOSA,14.78,25.52,17.38,15.73,55.6,0,0,0,13.19,13.03,Regular / Aceptable,13.44,13.67,13.26,11.97,9.68,15.56,14.43,55000,0.0,0.0
2025-06-27,BARBOSA,13.32,28.39,23.49,13.23,52.6,0,0,0,12.87,12.87,Regular / Aceptable,14.78,13.44,13.67,13.26,11.97,9.68,15.56,55000,0.0,0.0
2025-06-28,BARBOSA,8.05,16.52,17.14,6.66,33.5,0,0,0,12.64,12.51,Buena,13.32,14.78,13.44,13.67,13.26,11.97,9.68,55000,0.0,0.0
2025-06-29,BARBOSA,8.06,17.12,24.52,13.76,33.6,0,0,0,12.08,12.3,Buena,8.05,13.32,14.78,13.44,13.67,13.26,11.97,55000,0.0,0.0
2025-06-30,BARBOSA,13.73,28.17,11.7,14.03,53.5,0,0,0,12.15,12.34,Regular / Aceptable,8.06,8.05,13.32,14.78,13.44,13.67,13.26,55000,0.0,0.0
2025-07-01,BARBOSA,14.13,31.56,21.86,9.88,54.3,0,0,0,12.22,12.53,Regular / Aceptable,13.73,8.06,8.05,13.32,14.78,13.44,13.67,55000,0.0,0.0
2025-07-02,BARBOSA,12.69,20.02,33.16,10.27,51.4,0,0,0,12.11,12.54,Regular / Aceptable,14.13,13.73,8.06,8.05,13.32,14.78,13.44,55000,0.0,0.0
2025-07-03,BARBOSA,13.03,27.59,20.39,12.5,52.1,0,0,0,11.86,12.59,Regular / Aceptable,12.69,14.13,13.73,8.06,8.05,13.32,14.78,55000,0.0,0.0
2025-07-04,BARBOSA,11.32,21.35,21.55,13.38,47.2,0,0,0,11.57,12.48,Buena,13.03,12.69,14.13,13.73,8.06,8.05,13.32,55000,0.0,0.0
2025-07-05,BARBOSA,9.39,23.72,28.04,8.37,39.1,0,0,0,11.76,12.34,Buena,11.32,13.03,12.69,14.13,13.73,8.06,8.05,55000,0.0,0.0
2025-07-06,BARBOSA,6.62,9.81,22.94,12.93,27.6,0,0,0,11.56,12.12,Buena,9.39,11.32,13.03,12.69,14.13,13.73,8.06,55000,0.0,0.0
2025-07-07,BARBOSA,14.06,22.38,25.44,11.49,54.1,0,0,0,11.61,12.24,Regular / Aceptable,6.62,9.39,11.32,13.03,12.69,14.13,13.73,55000,0.0,0.0
2025-07-08,BARBOSA,11.38,26.34,24.28,14.03,47.4,0,0,0,11.21,12.31,Buena,14.06,6.62,9.39,11.32,13.03,12.69,14.13,55000,0.0,0.0
2025-07-09,BARBOSA,13.6,25.43,25.94,12.12,53.2,0,0,0,11.34,12.34,Regular / Aceptable,11.38,14.06,6.62,9.39,11.32,13.03,12.69,55000,0.0,0.0
2025-07-10,BARBOSA,14.48,32.18,23.24,14.94,55.0,0,0,0,11.55,12.4,Regular / Aceptable,13.6,11.38,14.06,6.62,9.39,11.32,13.03,55000,0.0,0.0
2025-07-11,BARBOSA,10.88,25.23,22.24,12.18,45.3,0,0,0,11.49,12.24,Buena,14.48,13.6,11.38,14.06,6.62,9.39,11.32,55000,0.0,0.0
2025-07-12,BARBOSA,11.66,25.31,18.28,13.23,48.6,0,0,0,11.81,12.16,Buena,10.88,14.48,13.6,11.38,14.06,6.62,9.39,55000,0.0,0.0
2025-07-13,BARBOSA,7.81,17.32,25.34,11.38,32.5,0,0,0,11.98,12.01,Buena,11.66,10.88,14.48,13.6,11.38,14.06,6.62,55000,0.0,0.0
2025-07-14,BARBOSA,14.92,26.95,24.77,12.98,55.8,0,0,0,12.1,12.09,Regular / Aceptable,7.81,11.66,10.88,14.48,13.6,11.38,14.06,55000,0.0,0.0
2025-07-15,BARBOSA,12.08,20.78,16.02,15.78,50.2,0,0,0,12.2,12.2,Regular / Aceptable,14.92,7.81,11.66,10.88,14.48,13.6,11.38,55000,0.0,0.0
2025-07-16,BARBOSA,12.69,22.12,29.26,14.23,51.4,0,0,0,12.07,12.27,Regular / Aceptable,12.08,14.92,7.81,11.66,10.88,14.48,13.6,55000,0.0,0.0
2025-07-17,BARBOSA,14.48,28.15,22.79,14.37,55.0,0,0,0,12.07,12.32,Regular / Aceptable,12.69,12.08,14.92,7.81,11.66,10.88,14.48,55000,0.0,0.0
2025-07-18,BARBOSA,13.33,24.93,23.42,11.84,52.7,0,0,0,12.42,12.28,Regular / Aceptable,14.48,12.69,12.08,14.92,7.81,11.66,10.88,55000,0.0,0.0
2025-07-19,BARBOSA,12.14,28.94,30.48,9.25,50.3,0,0,0,12.49,12.21,Regular / Aceptable,13.33,14.48,12.69,12.08,14.92,7.81,11.66,55000,0.0,0.0
2025-07-20,BARBOSA,8.01,17.7,23.92,10.86,33.4,0,0,0,12.52,11.96,Buena,12.14,13.33,14.48,12.69,12.08,14.92,7.81,55000,0.0,0.0
2025-07-21,BARBOSA,12.29,21.16,28.04,14.04,50.6,0,0,0,12.15,12.04,Regular / Aceptable,8.01,12.14,13.33,14.48,12.69,12.08,14.92,55000,0.0,0.0
2025-07-22,BARBOSA,14.63,31.28,24.29,11.04,55.3,0,0,0,12.51,12.13,Regular / Aceptable,12.29,8.01,12.14,13.33,14.48,12.69,12.08,55000,0.0,0.0
2025-07-23,BARBOSA,13.85,27.07,32.48,11.83,53.7,0,0,0,12.68,12.15,Regular / Aceptable,14.63,12.29,8.01,12.14,13.33,14.48,12.69,55000,0.0,0.0
2025-07-24,BARBOSA,9.37,18.88,24.25,11.0,39.0,0,0,0,11.95,12.01,Buena,13.85,14.63,12.29,8.01,12.14,13.33,14.48,55000,0.0,0.0
2025-07-25,BARBOSA,12.4,26.03,20.92,10.24,50.8,0,0,0,11.81,11.97,Regular / Aceptable,9.37,13.85,14.63,12.29,8.01,12.14,13.33,55000,0.0,0.0
2025-07-26,BARBOSA,13.38,22.53,28.8,12.98,52.8,0,0,0,11.99,11.93,Regular / Aceptable,12.4,9.37,13.85,14.63,12.29,8.01,12.14,55000,0.0,0.0
2025-07-27,BARBOSA,7.71,15.8,24.9,10.42,32.1,0,0,0,11.95,11.74,Buena,13.38,12.4,9.37,13.85,14.63,12.29,8.01,55000,0.0,0.0
2025-07-28,BARBOSA,15.24,26.55,26.24,12.8,56.5,0,0,0,12.37,11.98,Regular / Aceptable,7.71,13.38,12.4,9.37,13.85,14.63,12.29,55000,0.0,0.0
2025-07-29,BARBOSA,13.8,32.03,27.55,16.63,53.6,0,0,0,12.25,12.17,Regular / Aceptable,15.24,7.71,13.38,12.4,9.37,13.85,14.63,55000,0.0,0.0
2025-07-30,BARBOSA,12.01,29.93,24.37,14.09,50.0,0,0,0,11.99,12.11,Regular / Aceptable,13.8,15.24,7.71,13.38,12.4,9.37,13.85,55000,0.0,0.0
2025-07-31,BARBOSA,12.65,20.22,21.78,14.31,51.3,0,0,0,12.46,12.06,Regular / Aceptable,12.01,13.8,15.24,7.71,13.38,12.4,9.37,55000,0.0,0.0
2025-08-01,BARBOSA,14.87,27.54,27.18,11.1,55.7,0,0,0,12.81,12.14,Regular / Aceptable,12.65,12.01,13.8,15.24,7.71,13.38,12.4,55000,0.0,0.0
2025-08-02,BARBOSA,13.93,28.56,29.62,8.12,53.9,0,0,0,12.89,12.17,Regular / Aceptable,14.87,12.65,12.01,13.8,15.24,7.71,13.38,55000,0.0,0.0
2025-08-03,BARBOSA,13.17,22.26,27.31,12.05,52.3,0,0,0,13.67,12.23,Regular / Aceptable,13.93,14.87,12.65,12.01,13.8,15.24,7.71,55000,0.0,0.0
2025-08-04,BARBOSA,17.38,31.11,20.68,12.81,60.8,0,0,0,13.97,12.49,Regular / Aceptable,13.17,13.93,14.87,12.65,12.01,13.8,15.24,55000,0.0,0.0
2025-08-05,BARBOSA,15.14,26.99,28.84,14.52,56.3,0,0,0,14.16,12.78,Regular / Aceptable,17.38,13.17,13.93,14.87,12.65,12.01,13.8,55000,0.0,0.0
2025-08-06,BARBOSA,15.8,31.21,17.32,13.05,57.6,0,0,0,14.71,12.84,Regular / Aceptable,15.14,17.38,13.17,13.93,14.87,12.65,12.01,55000,0.0,0.0
2025-08-07,BARBOSA,19.79,42.21,33.42,9.44,65.6,0,0,0,15.73,13.12,Regular / Aceptable,15.8,15.14,17.38,13.17,13.93,14.87,12.65,55000,0.0,0.0
2025-08-08,BARBOSA,14.57,26.44,27.84,14.31,55.1,0,0,0,15.68,13.15,Regular / Aceptable,19.79,15.8,15.14,17.38,13.17,13.93,14.87,55000,0.0,0.0
2025-08-09,BARBOSA,13.43,19.67,30.45,6.76,52.9,0,0,0,15.61,13.11,Regular / Aceptable,14.57,19.79,15.8,15.14,17.38,13.17,13.93,55000,0.0,0.0
2025-08-10,BARBOSA,13.56,30.59,31.5,12.57,53.1,0,0,0,15.67,13.2,Regular / Aceptable,13.43,14.57,19.79,15.8,15.14,17.38,13.17,55000,0.0,0.0
2025-08-11,BARBOSA,16.86,32.76,15.19,14.48,59.7,0,0,0,15.59,13.38,Regular / Aceptable,13.56,13.43,14.57,19.79,15.8,15.14,17.38,55000,0.0,0.0
2025-08-12,BARBOSA,16.96,39.62,24.63,12.53,59.9,0,0,0,15.85,13.68,Regular / Aceptable,16.86,13.56,13.43,14.57,19.79,15.8,15.14,55000,0.0,0.0
2025-08-13,BARBOSA,16.81,26.83,29.2,11.5,59.6,0,0,0,16.0,13.74,Regular / Aceptable,16.96,16.86,13.56,13.43,14.57,19.79,15.8,55000,0.0,0.0
2025-08-14,BARBOSA,15.3,26.45,27.13,14.91,56.6,0,0,0,15.36,13.85,Regular / Aceptable,16.81,16.96,16.86,13.56,13.43,14.57,19.79,55000,0.0,0.0
2025-08-15,BARBOSA,16.22,29.86,23.46,13.55,58.4,0,0,0,15.59,13.97,Regular / Aceptable,15.3,16.81,16.96,16.86,13.56,13.43,14.57,55000,0.0,0.0
2025-08-16,BARBOSA,14.78,32.52,21.99,7.76,55.6,0,0,0,15.78,13.98,Regular / Aceptable,16.22,15.3,16.81,16.96,16.86,13.56,13.43,55000,0.0,0.0
2025-08-17,BARBOSA,9.47,18.68,26.6,8.03,39.5,0,0,0,15.2,13.85,Buena,14.78,16.22,15.3,16.81,16.96,16.86,13.56,55000,0.0,0.0
2025-08-18,BARBOSA,15.18,30.04,24.12,13.03,56.4,0,0,0,14.96,13.95,Regular / Aceptable,9.47,14.78,16.22,15.3,16.81,16.96,16.86,55000,0.0,0.0
2025-08-19,BARBOSA,18.77,28.69,25.1,14.33,63.5,0,0,0,15.22,14.31,Regular / Aceptable,15.18,9.47,14.78,16.22,15.3,16.81,16.96,55000,0.0,0.0
2025-08-20,BARBOSA,18.0,35.63,29.07,13.23,62.0,0,0,0,15.39,14.5,Regular / Aceptable,18.77,15.18,9.47,14.78,16.22,15.3,16.81,55000,0.0,0.0
2025-08-21,BARBOSA,17.95,27.51,19.75,11.37,61.9,0,0,0,15.77,14.61,Regular / Aceptable,18.0,18.77,15.18,9.47,14.78,16.22,15.3,55000,0.0,0.0
2025-08-22,BARBOSA,15.78,29.46,27.85,13.1,57.6,0,0,0,15.7,14.68,Regular / Aceptable,17.95,18.0,18.77,15.18,9.47,14.78,16.22,55000,0.0,0.0
2025-08-23,BARBOSA,10.83,15.23,27.17,8.47,45.1,0,0,0,15.14,14.72,Buena,15.78,17.95,18.0,18.77,15.18,9.47,14.78,55000,0.0,0.0
2025-08-24,BARBOSA,12.36,22.99,24.37,7.74,50.7,0,0,0,15.55,14.72,Regular / Aceptable,10.83,15.78,17.95,18.0,18.77,15.18,9.47,55000,0.0,0.0
2025-08-25,BARBOSA,14.8,33.39,28.34,11.8,55.6,0,0,0,15.5,14.77,Regular / Aceptable,12.36,10.83,15.78,17.95,18.0,18.77,15.18,55000,0.0,0.0
2025-08-26,BARBOSA,15.15,30.26,26.28,12.85,56.3,0,0,0,14.98,15.02,Regular / Aceptable,14.8,12.36,10.83,15.78,17.95,18.0,18.77,55000,0.0,0.0
